event_id,organizer_id,activity_id,sport_cluster,skill_level,max_participants,duration_hours,start_time,latitude,longitude,geo_cluster,day_of_week,time_of_day,fill_rate,participant_count,skill_diversity,social_density_cat,avg_organizer_rating,f1,f2,f3,f4,f5,f6,f7,f8
135,6207,24,3,0,5,1.6,2023-04-30 10:00:00,45.795491,15.90105,4,0,0,0.595,3,1.062,1,1.87,0.5294,0.527,0.947,0.6393,0.8397,0.2222,0.5283,0.7642
136,3146,8,0,0,8,1.7,2024-06-18 20:00:00,45.745955,15.971087,3,2,2,0.121,1,0.456,0,3.01,0.9556,0.3044,0.5674,0.5238,0.206,0.882,0.4725,0.3479
137,8113,25,3,1,12,1.9,2024-05-14 20:00:00,45.759198,15.971373,3,2,2,0.332,4,1.013,1,3.09,0.4367,0.4834,0.9203,0.6425,0.8312,0.1932,0.4906,0.7902
138,5886,1,1,0,9,2.8,2024-07-03 20:00:00,45.817306,16.05894,2,3,2,0.283,3,0.237,1,1.49,0.8074,0.3728,0.3565,0.3559,0.673,0.2444,0.4757,0.3219
139,7762,22,7,1,9,1.0,2023-03-18 18:00:00,45.831246,15.942922,1,6,2,0.2,2,1.074,0,3.47,0.4325,0.4412,0.5361,0.5269,0.9616,0.2946,0.4013,0.6657
140,4976,3,2,0,12,1.8,2023-06-23 18:00:00,45.795191,16.041226,2,5,2,0.792,10,0.126,2,3.2,0.3662,0.8702,0.1514,0.6993,0.3453,0.3317,0.2546,0.5712
141,7041,1,1,1,11,2.3,2024-04-04 09:00:00,45.795313,16.02949,2,4,0,0.586,6,0.673,1,2.9,0.7407,0.2512,0.2871,0.5005,0.6135,0.3102,0.4959,0.2762
142,2583,3,2,0,5,1.5,2024-10-24 20:00:00,45.760616,15.966822,3,4,2,0.33,2,1.141,0,2.73,0.4193,0.8749,0.1639,0.7887,0.2955,0.2613,0.2989,0.5469
143,3746,2,0,1,12,1.2,2024-11-17 18:00:00,45.794435,16.047282,2,0,2,0.22,3,1.355,1,1.39,0.9085,0.3281,0.5253,0.5389,0.1601,0.9847,0.3261,0.1955
144,6914,15,0,3,9,1.0,2023-03-18 10:00:00,45.761817,15.984903,3,6,0,0.381,3,0.644,1,3.13,0.924,0.2893,0.4454,0.4413,0.2416,0.9613,0.4086,0.2664
145,4815,7,0,0,13,2.1,2024-01-20 10:00:00,45.82109,15.979636,0,6,0,0.576,7,1.39,1,2.19,0.973,0.2353,0.3792,0.5378,0.1601,0.9754,0.4269,0.3402
146,5324,2,0,2,19,1.6,2024-11-07 18:00:00,45.804753,15.962123,0,4,2,0.547,10,0.385,2,3.47,0.9023,0.1428,0.5836,0.5298,0.2762,0.9338,0.4363,0.3035
147,3007,1,1,1,9,1.3,2023-05-17 19:00:00,45.817381,15.967125,0,3,2,0.369,3,0.22,1,2.58,0.8553,0.2009,0.3104,0.3908,0.568,0.1987,0.539,0.2237
148,6957,2,0,1,5,1.8,2024-11-11 18:00:00,45.820794,15.883429,4,1,2,0.067,0,0.223,0,3.22,0.9732,0.3036,0.5723,0.5495,0.1877,0.8401,0.3698,0.3447
149,5252,9,1,0,3,1.8,2024-02-13 18:00:00,45.842908,15.949595,1,2,2,0.801,2,0.822,0,3.87,0.8113,0.2418,0.2939,0.3965,0.7216,0.1765,0.4787,0.3422
150,2721,26,7,2,4,2.3,2023-09-14 19:00:00,45.750009,15.983986,3,4,2,0.336,1,0.305,0,1.53,0.5099,0.442,0.6098,0.4751,1.0,0.2853,0.3433,0.5384
151,5420,9,1,1,4,1.4,2023-02-14 09:00:00,45.813524,15.972749,0,2,0,0.383,2,1.273,0,3.86,0.7724,0.3367,0.288,0.4723,0.6035,0.2659,0.4366,0.2983
152,5558,8,0,0,13,1.1,2024-08-20 10:00:00,45.796584,15.879516,4,2,0,0.663,9,0.618,2,3.11,0.9309,0.3004,0.5555,0.5374,0.1235,0.9245,0.3902,0.295
153,3183,14,5,1,4,1.2,2023-06-03 20:00:00,45.798874,15.883072,4,6,2,0.208,1,0.376,0,2.37,0.2847,0.4736,0.0949,0.5961,0.3037,0.6441,0.3686,0.2745
154,3302,1,1,2,6,1.2,2023-09-21 18:00:00,45.807263,15.880468,4,4,2,0.515,3,0.813,1,2.6,0.8735,0.3465,0.2542,0.4096,0.5855,0.1304,0.5364,0.3251
155,7324,1,1,2,16,2.1,2024-11-26 18:00:00,45.801635,15.885315,4,2,2,0.314,5,0.394,1,2.48,0.8269,0.3,0.2564,0.3486,0.5879,0.2347,0.5674,0.259
156,708,5,5,0,21,1.4,2024-03-14 18:00:00,45.752774,15.972883,3,4,2,0.682,14,1.184,2,3.79,0.2862,0.4338,0.0837,0.5587,0.3233,0.6161,0.3935,0.3299
157,6373,2,0,0,24,2.2,2024-04-17 11:00:00,45.845847,15.957722,1,3,0,0.398,10,0.691,2,3.83,0.9388,0.2477,0.5619,0.4726,0.1505,0.8818,0.3552,0.2437
158,5553,10,4,0,4,1.6,2024-12-22 09:00:00,45.794222,16.053536,2,0,0,0.468,2,0.904,0,2.94,0.8574,0.5951,0.7276,0.9242,0.1505,0.378,0.7626,0.3344
159,350,27,7,0,34,0.8,2023-09-21 09:00:00,45.759096,15.974459,3,4,0,0.884,30,1.432,2,2.83,0.566,0.3604,0.7061,0.4187,0.8185,0.3204,0.3939,0.7322
160,2558,11,3,0,9,1.5,2024-12-23 10:00:00,45.854882,15.946217,1,1,0,0.779,7,0.301,1,1.96,0.4767,0.4348,0.8651,0.4792,0.7384,0.1559,0.3551,0.8857
161,7300,0,1,1,7,1.5,2024-11-23 09:00:00,45.7859,16.043761,2,6,0,0.804,6,0.89,1,3.13,0.9057,0.2766,0.2531,0.3433,0.4852,0.2216,0.5215,0.2351
162,7416,6,2,2,5,1.6,2024-03-01 20:00:00,45.791413,16.045762,2,5,2,0.297,1,1.106,0,2.8,0.3447,0.8587,0.2416,0.6577,0.2831,0.2784,0.3859,0.5426
163,7521,18,7,1,12,0.7,2023-12-25 10:00:00,45.819798,15.892632,4,1,0,0.542,7,0.813,1,3.37,0.4707,0.3433,0.5824,0.5879,0.9441,0.2734,0.4118,0.6599
164,1917,14,5,2,7,2.0,2023-02-02 09:00:00,45.819224,15.983915,0,4,0,0.629,4,0.205,1,3.06,0.3029,0.6073,0.1116,0.6754,0.2608,0.593,0.4002,0.2661
165,1608,14,5,1,4,1.3,2023-03-23 10:00:00,45.803833,15.971919,0,4,0,0.088,0,1.032,0,2.6,0.3318,0.5217,0.1159,0.5981,0.2794,0.5643,0.5116,0.3064
166,1698,16,2,0,9,1.1,2024-03-01 09:00:00,45.80396,16.029434,2,5,0,0.51,5,0.755,1,1.62,0.4419,0.8626,0.2047,0.6878,0.346,0.2784,0.3427,0.472
167,5665,2,0,1,3,1.0,2024-07-14 20:00:00,45.859559,15.950822,1,0,2,0.342,1,1.282,0,3.56,0.9464,0.3228,0.4404,0.4593,0.2241,0.867,0.4619,0.2846
168,5974,24,3,1,9,1.9,2023-01-13 11:00:00,45.753985,15.976427,3,5,0,0.538,5,0.918,1,2.98,0.5823,0.4509,0.933,0.6831,0.86,0.1971,0.4449,0.8246
169,417,22,7,0,9,2.4,2024-10-14 18:00:00,45.816185,15.972729,0,1,2,0.118,1,0.695,0,1.42,0.5305,0.3241,0.5972,0.4923,0.8824,0.3933,0.5272,0.6577
170,3979,2,0,2,12,1.5,2023-09-06 18:00:00,45.795743,15.968572,0,3,2,0.372,4,0.48,1,3.68,0.817,0.2649,0.5183,0.5741,0.1431,0.8821,0.4009,0.2919
171,8733,27,7,1,6,1.8,2024-02-15 18:00:00,45.78836,16.042629,2,4,2,0.211,1,0.839,0,2.53,0.5171,0.4143,0.7159,0.4873,0.9342,0.2692,0.3442,0.7822
172,8523,4,6,1,3,0.9,2024-03-18 11:00:00,45.818053,15.972571,0,1,0,0.64,2,1.064,0,2.88,0.6754,0.2688,0.3634,0.6531,0.1837,0.1921,0.8458,0.4884
173,2224,30,5,0,17,1.7,2024-08-25 20:00:00,45.824474,15.996893,0,0,2,0.446,8,1.018,1,2.48,0.3685,0.5086,0.1151,0.6848,0.2376,0.4506,0.3567,0.3155
174,6442,4,6,1,13,1.2,2023-07-13 09:00:00,45.752375,15.961109,3,4,0,0.23,3,1.101,1,2.41,0.683,0.3838,0.2335,0.7027,0.3521,0.1679,0.8838,0.4683
175,7059,14,5,1,6,1.3,2024-05-13 20:00:00,45.79756,16.042836,2,1,2,0.267,2,1.054,0,1.72,0.3106,0.4351,0.1648,0.6952,0.2789,0.6386,0.4124,0.2076
176,7782,1,1,2,9,1.5,2024-03-15 18:00:00,45.794664,15.976407,0,5,2,0.375,3,1.344,1,2.41,0.7716,0.3376,0.3002,0.4087,0.5918,0.1969,0.5098,0.3878
177,1722,30,5,1,4,1.4,2023-11-26 18:00:00,45.795272,16.045068,2,0,2,0.669,3,0.415,1,2.75,0.4289,0.4801,0.101,0.4981,0.3874,0.5547,0.3923,0.3004
178,2068,1,1,1,16,1.4,2024-08-10 19:00:00,45.798517,15.905794,4,6,2,0.314,5,0.366,1,3.83,0.7645,0.3071,0.3219,0.3975,0.6268,0.2222,0.5149,0.3498
179,2996,4,6,1,24,1.0,2023-11-25 19:00:00,45.826221,15.976508,0,6,2,0.516,12,1.129,2,2.98,0.6722,0.3161,0.2923,0.7343,0.2211,0.2608,0.9127,0.5149
180,6499,25,3,1,12,1.4,2023-09-27 11:00:00,45.819473,15.968731,0,3,0,0.489,6,1.439,1,3.71,0.5353,0.4366,0.8672,0.5833,0.8472,0.2122,0.5295,0.7585
181,5247,20,5,1,14,1.3,2023-11-25 19:00:00,45.813001,16.053892,2,6,2,0.584,8,0.876,1,3.38,0.2951,0.5358,0.1002,0.6322,0.3002,0.6358,0.4431,0.3061
182,5699,26,7,0,7,1.3,2024-07-28 10:00:00,45.795715,16.048339,2,0,0,0.515,4,0.917,1,3.42,0.4836,0.4137,0.5694,0.4285,0.8806,0.3236,0.3465,0.6856
183,6981,4,6,1,5,1.1,2024-08-18 18:00:00,45.820514,15.881419,4,0,2,0.359,2,0.202,0,2.99,0.7067,0.2843,0.3118,0.7509,0.18,0.2347,0.905,0.5196
184,1901,1,1,1,8,1.4,2023-10-07 19:00:00,45.865819,15.95312,1,6,2,0.273,2,1.085,0,2.7,0.7732,0.3779,0.2615,0.3987,0.544,0.1251,0.4566,0.3397
185,7403,12,0,0,6,2.0,2024-12-29 20:00:00,45.861686,15.949081,1,0,2,0.474,3,0.35,1,0.8,0.9008,0.3115,0.4715,0.411,0.3028,0.8394,0.4235,0.2609
186,8756,2,0,0,20,1.6,2024-08-17 11:00:00,45.811195,15.889275,4,6,0,0.413,8,1.402,1,2.42,0.8862,0.3384,0.5582,0.4676,0.2554,0.9628,0.4047,0.3232
187,4354,2,0,1,4,1.7,2023-03-12 10:00:00,45.80386,15.976965,0,0,0,0.438,2,0.064,0,2.77,0.8583,0.321,0.489,0.5191,0.1744,0.8877,0.3798,0.3755
188,116,11,3,0,11,0.9,2023-04-27 20:00:00,45.737343,15.974606,3,4,2,0.386,4,0.526,1,3.59,0.4799,0.5162,0.8977,0.463,0.8158,0.2685,0.5236,0.7872
189,1468,0,1,0,8,0.8,2024-10-26 10:00:00,45.810899,15.890959,4,6,0,0.053,0,1.108,0,1.58,0.8117,0.2073,0.3069,0.3526,0.6829,0.1727,0.4329,0.258
190,6751,0,1,1,3,1.9,2024-03-14 20:00:00,45.7402,15.984347,3,4,2,0.079,0,0.062,0,1.5,0.7524,0.2688,0.3002,0.2985,0.6821,0.1099,0.5114,0.3319
191,6485,20,5,1,10,1.2,2023-12-05 18:00:00,45.803619,16.038766,2,2,2,0.031,0,0.554,0,3.82,0.3307,0.6304,0.1277,0.6249,0.259,0.5785,0.3569,0.329
192,3493,14,5,2,9,2.5,2023-01-29 18:00:00,45.866282,15.942801,1,0,2,0.302,3,1.267,1,1.87,0.3529,0.4965,0.0244,0.6292,0.3822,0.5008,0.3871,0.3967
193,7850,8,0,0,6,1.1,2023-05-01 09:00:00,45.795296,15.96347,0,1,0,0.352,2,0.873,0,3.78,0.8977,0.276,0.5215,0.4057,0.2781,0.879,0.4182,0.3056
194,4122,15,0,1,14,1.7,2023-09-01 19:00:00,45.808093,15.990399,0,5,2,0.538,8,0.839,1,2.87,0.9285,0.2913,0.5181,0.4224,0.2583,0.8724,0.455,0.2787
195,2643,28,0,2,7,1.6,2024-04-17 20:00:00,45.790403,16.051987,2,3,2,0.219,2,1.174,0,2.99,0.974,0.3188,0.4242,0.4897,0.1854,0.8831,0.434,0.3114
196,5397,0,1,2,17,1.7,2023-11-16 19:00:00,45.797762,15.978133,0,4,2,0.75,13,0.167,2,3.68,0.8623,0.2855,0.2483,0.4356,0.6056,0.2145,0.4844,0.195
197,4089,7,0,1,9,1.4,2024-07-02 11:00:00,45.814542,15.886624,4,2,0,0.381,3,1.062,1,2.49,0.8307,0.281,0.5216,0.4372,0.2889,0.8474,0.3992,0.269
198,8439,4,6,1,2,2.1,2024-10-26 09:00:00,45.845942,15.967692,1,6,0,0.229,0,1.409,0,2.74,0.756,0.2827,0.18,0.7033,0.1585,0.1838,0.9356,0.5133
199,2549,10,4,3,9,2.3,2024-03-09 09:00:00,45.794961,15.957199,0,6,0,0.619,6,0.239,1,3.24,0.796,0.693,0.7715,0.8922,0.224,0.3629,0.8007,0.323
200,2251,4,6,0,4,1.7,2024-07-17 19:00:00,45.862238,15.946743,1,3,2,0.374,1,0.867,0,2.95,0.7842,0.2811,0.2831,0.7011,0.1583,0.2164,0.9012,0.4229
201,4296,24,3,2,6,2.0,2023-03-04 20:00:00,45.820784,15.899052,4,6,2,0.232,1,1.15,0,1.62,0.4734,0.4158,0.9626,0.5841,0.8034,0.2243,0.5873,0.8016
202,8631,3,2,0,5,2.1,2024-10-27 20:00:00,45.819736,15.982931,0,0,2,0.688,3,1.295,1,3.17,0.4298,0.8834,0.1152,0.7378,0.2507,0.3324,0.2738,0.4837
203,2361,1,1,0,6,1.2,2024-09-25 10:00:00,45.798893,15.885315,4,3,0,0.187,1,0.844,0,1.97,0.8971,0.3789,0.3508,0.383,0.703,0.143,0.5401,0.3461
204,4970,8,0,1,8,1.5,2023-03-08 20:00:00,45.749009,15.984768,3,3,2,0.272,2,1.101,0,0.66,0.796,0.3053,0.486,0.5687,0.2282,0.8711,0.3114,0.3305
205,6679,10,4,2,11,0.7,2024-07-18 19:00:00,45.785946,16.032338,2,4,2,0.223,2,0.644,0,2.94,0.7778,0.5613,0.7769,0.9727,0.2482,0.427,0.9055,0.5042
206,4497,11,3,3,5,1.8,2024-11-13 18:00:00,45.815432,15.890466,4,3,2,0.548,3,1.283,1,1.78,0.484,0.463,0.8472,0.5718,0.7855,0.2661,0.472,0.891
207,4605,5,5,0,9,2.3,2024-07-20 19:00:00,45.808288,16.056639,2,6,2,0.495,4,0.598,1,2.36,0.2932,0.5592,0.1138,0.6073,0.3482,0.6266,0.4189,0.3719
208,3280,13,6,0,15,1.4,2024-04-24 18:00:00,45.798238,16.041639,2,3,2,0.618,9,0.899,2,1.43,0.6363,0.3366,0.3288,0.6751,0.161,0.1953,0.9505,0.5186
209,6876,2,0,1,6,2.4,2024-01-07 09:00:00,45.807301,15.880735,4,0,0,0.52,3,1.063,1,1.54,0.8922,0.3389,0.5752,0.4056,0.1951,1.0,0.3828,0.3051
210,5964,4,6,0,8,1.1,2023-07-01 10:00:00,45.801089,15.878759,4,6,0,0.432,3,0.488,1,1.57,0.7112,0.29,0.3843,0.7301,0.1342,0.1426,0.8943,0.4227
211,7710,28,0,1,5,1.1,2024-09-26 11:00:00,45.740193,15.968036,3,4,0,0.296,1,1.191,0,2.95,0.9774,0.2868,0.4738,0.6272,0.2164,0.8363,0.425,0.3106
212,6646,1,1,1,10,0.5,2023-12-28 19:00:00,45.852821,15.957401,1,4,2,0.274,3,0.859,1,1.45,0.7777,0.3787,0.2991,0.4661,0.5315,0.1003,0.4361,0.4109
213,5906,3,2,0,10,0.8,2024-04-17 20:00:00,45.861227,15.940511,1,3,2,0.645,6,0.393,1,2.16,0.4134,1.0,0.2017,0.7178,0.324,0.3305,0.2327,0.538
214,1076,10,4,2,4,1.5,2024-11-02 20:00:00,45.81842,15.983498,0,6,2,0.502,2,0.45,0,3.46,0.8217,0.5947,0.6692,0.9359,0.1826,0.4529,0.7238,0.3507
215,767,28,0,0,8,2.1,2023-10-20 10:00:00,45.788352,16.030543,2,5,0,0.264,2,1.368,0,2.6,0.993,0.3624,0.571,0.546,0.2299,0.9995,0.3941,0.2506
216,8724,24,3,0,14,2.1,2023-09-27 18:00:00,45.751356,15.97103,3,3,2,0.431,6,0.669,1,1.1,0.4621,0.4308,0.8866,0.5961,0.8218,0.2371,0.4814,0.7245
217,8215,4,6,0,2,1.5,2023-06-03 11:00:00,45.821878,15.982893,0,6,0,0.392,1,0.59,0,3.71,0.7359,0.2472,0.3107,0.6565,0.1768,0.1835,0.8751,0.4462
218,5610,6,2,2,9,1.7,2024-09-07 10:00:00,45.804343,15.882505,4,6,0,0.452,4,0.153,1,2.63,0.3522,0.9817,0.2382,0.7292,0.2969,0.2674,0.2713,0.5304
219,658,15,0,0,5,1.1,2024-01-04 20:00:00,45.829801,15.987054,0,4,2,0.339,2,1.004,0,3.46,0.9,0.3063,0.4692,0.4897,0.1732,0.9352,0.3345,0.3367
220,7700,18,7,2,5,1.4,2023-06-02 09:00:00,45.828481,15.960261,0,5,0,0.329,2,0.575,0,2.44,0.5846,0.3026,0.6685,0.492,0.8899,0.2312,0.5004,0.7194
221,145,20,5,2,5,1.8,2023-11-03 09:00:00,45.853357,15.935847,1,5,0,0.334,2,0.938,0,2.04,0.3125,0.5547,0.1942,0.6042,0.3458,0.5918,0.3738,0.3412
222,7354,13,6,3,8,1.2,2023-07-27 20:00:00,45.809871,15.999001,0,4,2,0.307,2,1.1,0,3.38,0.7518,0.3461,0.2468,0.749,0.1946,0.1794,0.9398,0.5529
223,1597,1,1,1,3,1.4,2023-02-14 10:00:00,45.804161,15.961166,0,2,0,0.23,1,0.865,0,2.11,0.849,0.2718,0.3443,0.4498,0.5989,0.1678,0.5504,0.2934
224,7601,22,7,3,4,1.6,2024-08-13 20:00:00,45.84056,15.940443,1,2,2,0.15,1,1.043,0,2.67,0.4766,0.3458,0.6549,0.5029,0.8656,0.3786,0.3579,0.7123
225,8141,7,0,1,6,0.9,2024-12-26 18:00:00,45.804145,15.881817,4,4,2,0.632,4,0.398,1,3.5,0.8653,0.2773,0.4459,0.4463,0.2258,0.8952,0.5421,0.2827
226,7521,0,1,2,7,1.1,2024-04-12 18:00:00,45.814044,15.895321,4,5,2,0.67,5,1.185,1,2.64,0.8183,0.2192,0.2851,0.4309,0.6477,0.2683,0.4918,0.2995
227,5312,16,2,1,5,0.5,2024-08-02 11:00:00,45.794518,16.046946,2,5,0,0.484,2,0.729,0,2.65,0.3489,0.8911,0.1936,0.7299,0.2745,0.2562,0.3416,0.5002
228,2252,13,6,1,4,1.4,2024-03-20 19:00:00,45.853441,15.94878,1,3,2,0.472,2,0.284,0,3.12,0.6097,0.3812,0.2865,0.6454,0.294,0.1806,0.9283,0.3693
229,5705,9,1,1,5,1.4,2023-02-09 11:00:00,45.757901,15.97008,3,4,0,0.543,3,0.365,1,2.22,0.7877,0.2638,0.2989,0.3883,0.6346,0.2054,0.468,0.2241
230,6917,14,5,1,6,1.7,2024-10-15 19:00:00,45.847007,15.957213,1,2,2,0.512,3,0.709,1,2.79,0.3561,0.4567,0.1799,0.6081,0.2746,0.6425,0.4013,0.383
231,4008,11,3,0,6,0.8,2024-11-08 18:00:00,45.812372,15.965061,0,5,2,0.263,2,1.017,0,3.2,0.4873,0.5411,0.9156,0.5672,0.7874,0.2043,0.4987,0.7559
232,7064,12,0,2,10,2.1,2023-05-22 18:00:00,45.820876,15.888197,4,1,2,0.033,0,1.056,0,1.32,0.7977,0.3231,0.6044,0.5218,0.2716,0.9194,0.5019,0.3262
233,5709,0,1,2,8,0.7,2024-01-23 10:00:00,45.853515,15.950352,1,2,0,0.675,5,0.879,1,1.15,0.8005,0.3617,0.2574,0.4268,0.6066,0.1595,0.5186,0.2979
234,6680,15,0,1,15,1.7,2023-09-05 20:00:00,45.81763,15.980317,0,2,2,0.443,7,0.752,1,2.85,0.9082,0.2428,0.4925,0.4761,0.1077,0.8664,0.4408,0.2774
235,1263,8,0,0,7,1.3,2024-05-09 19:00:00,45.810652,15.903611,4,4,2,0.32,2,0.441,0,1.74,0.8532,0.3158,0.4884,0.4715,0.2564,0.9322,0.3996,0.2772
236,3234,29,1,1,5,0.9,2023-11-02 11:00:00,45.827247,15.987082,0,4,0,0.38,2,0.62,0,3.35,0.7531,0.3353,0.3218,0.4363,0.5768,0.1804,0.6076,0.2665
237,7262,20,5,1,5,1.3,2024-02-17 19:00:00,45.78755,16.03683,2,6,2,0.216,1,0.679,0,2.41,0.271,0.4729,0.1023,0.6084,0.332,0.6291,0.3751,0.3103
238,3983,2,0,0,31,1.4,2024-03-18 10:00:00,45.788472,16.043428,2,1,0,0.15,5,0.958,1,2.37,0.8741,0.321,0.4871,0.4152,0.0947,0.8195,0.379,0.2955
239,277,27,7,1,10,1.3,2024-09-23 11:00:00,45.849198,15.949584,1,1,0,0.218,2,0.587,0,3.15,0.4183,0.2863,0.5784,0.5263,0.8469,0.2583,0.4529,0.6973
240,8090,5,5,1,18,1.4,2024-11-30 10:00:00,45.858979,15.956513,1,6,0,0.215,4,1.22,1,1.82,0.2016,0.6187,0.099,0.5554,0.1843,0.6207,0.458,0.3542
241,7042,2,0,0,10,2.3,2024-01-29 09:00:00,45.859412,15.948007,1,1,0,0.801,8,0.206,1,3.35,0.8641,0.2052,0.4942,0.5496,0.1862,0.8817,0.4381,0.2228
242,5753,2,0,0,9,1.4,2024-04-27 18:00:00,45.748626,15.972674,3,6,2,0.227,2,1.396,0,3.54,0.8503,0.3897,0.4612,0.4941,0.2072,0.8817,0.3231,0.2761
243,6018,25,3,1,17,1.7,2024-06-22 19:00:00,45.793252,15.978688,0,6,2,0.474,8,0.764,1,1.99,0.4636,0.5037,0.8015,0.6427,0.7426,0.2196,0.539,0.74
244,1872,8,0,0,10,1.7,2024-06-17 18:00:00,45.823836,15.881718,4,1,2,0.883,9,0.513,2,3.3,0.9322,0.256,0.4639,0.5979,0.1876,0.8944,0.3593,0.3487
245,7580,1,1,0,14,1.1,2024-11-23 19:00:00,45.794525,16.041247,2,6,2,0.504,7,1.062,1,1.31,0.7782,0.306,0.2492,0.3234,0.557,0.2079,0.4862,0.3992
246,5814,26,7,1,6,1.4,2024-12-07 09:00:00,45.837834,15.983611,0,6,0,0.268,2,0.425,0,1.3,0.5457,0.3279,0.6322,0.4951,0.917,0.2593,0.3356,0.7269
247,7418,30,5,0,18,2.4,2023-09-29 19:00:00,45.851669,15.952229,1,5,2,0.187,3,0.428,1,2.91,0.3125,0.5141,0.1799,0.6346,0.2743,0.6714,0.4291,0.2869
248,6519,24,3,1,13,1.6,2024-09-20 18:00:00,45.779648,16.045501,2,5,2,0.242,3,0.743,1,1.65,0.5224,0.5369,0.9035,0.6269,0.842,0.1746,0.4786,0.7862
249,2570,15,0,0,10,2.5,2024-04-12 10:00:00,45.840721,15.954624,1,5,0,0.645,6,1.04,1,3.32,0.8914,0.2738,0.5966,0.5496,0.1834,0.8297,0.3577,0.3153
250,4383,1,1,0,8,1.6,2023-12-12 09:00:00,45.84934,15.958104,1,2,0,0.431,3,1.246,1,1.56,0.7564,0.3782,0.3812,0.4063,0.5827,0.0981,0.5546,0.3343
251,2310,28,0,1,7,2.0,2023-07-26 11:00:00,45.75148,15.969489,3,3,0,0.458,3,0.924,1,3.33,0.9945,0.3034,0.4785,0.5058,0.1591,0.8875,0.3197,0.3316
252,5240,29,1,2,14,2.7,2023-09-06 09:00:00,45.822391,15.989059,0,3,0,0.558,8,0.374,1,3.86,0.7947,0.3399,0.2759,0.3763,0.6335,0.2137,0.4987,0.3548
253,894,8,0,0,13,0.6,2024-03-20 20:00:00,45.744722,15.965327,3,3,2,0.458,6,0.997,1,3.16,0.8908,0.2786,0.4583,0.4984,0.1954,0.9166,0.3131,0.2953
254,1165,17,0,2,13,1.3,2024-09-24 19:00:00,45.860757,15.956403,1,2,2,0.449,6,0.187,1,1.32,0.9902,0.3115,0.4556,0.3614,0.2402,0.8781,0.4017,0.2419
255,3483,11,3,1,3,1.6,2023-02-25 18:00:00,45.866349,15.953774,1,6,2,0.578,2,0.6,0,2.9,0.5442,0.4347,0.9512,0.5778,0.8495,0.2688,0.4963,0.7504
256,558,13,6,2,4,1.8,2023-12-02 11:00:00,45.821595,15.967609,0,6,0,0.238,1,0.981,0,3.82,0.7508,0.3252,0.3449,0.6882,0.1103,0.1915,0.9742,0.5251
257,5740,11,3,1,12,1.8,2023-03-24 20:00:00,45.771261,15.9643,3,5,2,0.214,3,0.625,1,2.39,0.5077,0.494,0.9417,0.5995,0.8038,0.2346,0.4547,0.8253
258,6901,9,1,0,12,1.5,2024-04-16 10:00:00,45.86814,15.963518,1,2,0,0.061,1,0.031,0,3.25,0.8129,0.2254,0.2684,0.4612,0.7166,0.048,0.5045,0.3607
259,7425,10,4,1,5,0.7,2023-03-28 20:00:00,45.818285,15.89043,4,2,2,0.485,2,0.269,0,3.06,0.7825,0.5711,0.7097,0.894,0.2155,0.4088,0.8783,0.2792
260,6779,8,0,0,12,1.6,2023-06-24 20:00:00,45.8526,15.95178,1,6,2,0.787,9,0.665,2,2.29,0.9766,0.4258,0.5117,0.3836,0.1777,0.8521,0.3435,0.2913
261,3377,17,0,0,6,2.0,2023-05-10 20:00:00,45.810811,15.88724,4,3,2,0.413,2,0.497,0,2.76,0.8878,0.279,0.4576,0.5285,0.1292,0.847,0.5076,0.3319
262,2903,0,1,1,8,1.7,2024-12-05 19:00:00,45.796383,15.971777,0,4,2,0.548,4,0.932,1,1.97,0.8167,0.3165,0.2628,0.4136,0.6526,0.1111,0.4673,0.4035
263,7352,0,1,0,7,1.8,2023-06-08 11:00:00,45.805098,15.861946,4,4,0,0.343,2,0.215,0,2.57,0.7992,0.2891,0.3591,0.3484,0.5523,0.1295,0.5332,0.2801
264,8616,2,0,2,7,1.2,2023-06-25 18:00:00,45.810182,15.889658,4,0,2,0.697,5,1.408,1,2.3,0.9066,0.218,0.538,0.4778,0.1057,0.9424,0.4293,0.3514
265,7625,25,3,0,3,1.4,2024-08-12 20:00:00,45.797219,15.874434,4,1,2,0.139,0,0.404,0,2.76,0.5793,0.4672,0.8747,0.6386,0.8415,0.1965,0.4865,0.7603
266,3902,8,0,0,12,1.3,2023-12-19 11:00:00,45.800421,16.044351,2,2,0,0.576,7,0.384,1,3.54,0.9256,0.3612,0.528,0.5538,0.1833,0.8656,0.3882,0.2669
267,4137,27,7,1,7,2.0,2023-12-31 20:00:00,45.820944,15.879685,4,0,2,0.227,2,1.282,0,3.23,0.5392,0.397,0.6395,0.5869,0.9031,0.2371,0.4793,0.6434
268,622,27,7,1,8,1.3,2023-01-26 10:00:00,45.807433,16.050199,2,4,0,0.381,3,0.463,1,2.71,0.5169,0.4547,0.5928,0.4537,0.8761,0.3261,0.4226,0.6999
269,5560,10,4,2,7,1.7,2024-12-23 19:00:00,45.824608,15.878023,4,1,2,0.171,1,0.538,0,1.61,0.808,0.6843,0.6801,0.8849,0.1669,0.3881,0.8254,0.4491
270,5087,15,0,1,9,1.3,2024-07-13 20:00:00,45.854655,15.948688,1,6,2,0.569,5,0.761,1,2.63,0.8904,0.3094,0.5139,0.3828,0.1266,0.9832,0.3056,0.2594
271,7568,8,0,0,9,2.5,2023-08-11 09:00:00,45.860912,15.949697,1,5,0,0.191,2,0.126,0,3.05,0.8988,0.2748,0.4615,0.5573,0.1587,0.9155,0.3874,0.3361
